RaceDate,SeqOfDay,Distance,Class,Going,ActualPlace,Bingo,Win-Pay,Win-Gain,Place-Pay,Place-Gain,Q-Pay,Q-Gain,QPlace-Pay,QPlace-Gain,TRIO-Pay,TRIO-Gain
20180314,8,1650,3,GOOD,1-7-4-2-8-12-9-3-10-6-5-11-,1,0,0,30,18.5,30,0,30,0,100,0
20180318,1,1600,4,GOOD,13-4-8-2-1-9-7-11-6-12-10-14-3-5-,0,20,0,30,0,30,0,30,0,100,0
20180318,2,1400,4,GOOD,1-6-4-2-3-8-10-5-9-7-12-11-13-,1,10,0,30,15.5,30,0,30,0,100,0
20180318,3,1600,1,GOOD,4-2-5-1-6-3-,1,0,0,30,11.0,30,0,30,0,100,990.0
20180318,4,2000,3,GOOD,3-2-11-5-1-10-14-6-7-12-9-13-8-4-,2,10,0,30,34.0,30,0,30,46.0,100,0
20180318,5,1200,4,GOOD,1-7-2-5-13-9-6-3-14-8-4-11-10-12-,2,10,0,30,35.0,30,0,30,50.0,100,0
20180318,6,1400,2,GOOD,3-4-1-2-6-7-8-12-9-10-5-11-,2,0,0,30,39.0,30,0,30,43.0,100,390.0
20180318,7,1200,3,GOOD,4-2-1-3-13-10-12-5-6-11-8-7-9-,2,10,0,30,36.0,30,0,30,58.0,100,448.0
20180318,9,1200,2,GOOD,3-2-8-1-5-9-6-11-7-12-4-10-,2,0,0,30,43.5,30,0,30,65.0,100,0
20180318,10,1400,3,GOOD,6-4-1-5-3-7-8-12-2-13-11-9-10-,1,10,0,30,16.0,30,0,30,0,100,0
20180321,1,2200,5,GOOD,7-9-2-5-4-1-8-12-10-6-11-3-,1,0,0,30,16.0,30,0,30,0,100,0
20180321,2,1200,4,GOOD,7-2-3-1-5-10-6-4-9-8-11-12-,2,0,0,30,38.5,30,0,30,49.0,100,0
20180321,3,1650,4,GOOD,3-4-2-12-1-6-8-7-10-5-9-11-,2,0,0,30,35.0,30,0,30,58.5,100,429.0
20180321,4,1200,4,GOOD,5-4-1-7-11-3-10-6-9-8-2-12-,1,10,0,30,11.5,30,0,30,0,100,240.0
20180321,5,1200,3,GOOD,1-7-5-2-11-3-6-10-4-9-12-8-,1,10,0,30,15.5,30,0,30,0,100,0
20180321,6,1650,4,GOOD,6-2-9-7-5-10-12-4-1-8-3-11-,1,0,0,30,15.5,30,0,30,0,100,0
20180321,7,1650,3,GOOD,5-3-1-4-9-10-2-6-11-7-8-12-,2,10,0,30,35.0,30,0,30,46.0,100,383.0
20180321,8,1200,3,GOOD,1-2-3-4-9-7-5-6-10-8-12-11-,3,10,0,30,57.0,30,108.0,30,151.5,100,158.0
20180325,1,1200,5,GOOD,7-12-9-1-11-10-2-8-6-5-3-4-,0,10,0,30,0,30,0,30,0,100,0
20180325,2,1000,4,GOOD,2-11-13-14-1-4-6-3-10-12-5-9-7-8-,1,0,0,30,12.0,30,0,30,0,100,0
20180325,3,1400,4,GOOD,2-1-3-10-9-5-7-8-4-14-11-6-12-13-,3,0,0,30,51.5,30,82.0,30,136.5,100,151.0
20180325,4,2000,4,GOOD,2-7-3-11-9-12-5-6-8-10-4-1-13-,2,10,0,30,31.5,30,0,30,32.5,100,0
20180325,5,1600,3,GOOD,6-8-3-10-11-1-7-5-4-9-2-,1,0,0,30,22.0,30,0,30,0,100,0
20180325,6,1200,4,GOOD,1-3-4-2-5-8-9-10-7-11-6-12-,2,10,0,30,38.0,30,0,30,44.5,100,987.0
20180325,7,1200,3,GOOD,2-4-1-9-6-10-7-12-3-5-11-8-,2,0,0,30,29.5,30,0,30,27.0,100,242.0
20180325,8,1000,3,GOOD,2-6-7-9-1-11-4-10-3-8-13-14-5-12-,1,0,0,30,18.0,30,0,30,0,100,0
20180325,9,1600,2,GOOD,2-1-5-7-10-9-6-4-3-8-,2,0,0,30,25.0,30,34.0,30,15.5,100,84.0
20180325,10,1400,3,GOOD,3-9-10-8-2-4-1-14-6-5-7-13-12-11-,1,10,0,30,22.5,30,0,30,0,100,0
20180328,1,1650,5,GOOD,2-4-10-6-5-9-3-8-1-7-,1,20,60.0,30,23.0,30,0,30,0,100,0
20180328,2,1650,4,GOOD TO FIRM,2-1-8-11-12-5-7-3-9-6-10-4-,2,10,66.0,30,37.0,30,106.5,30,47.5,100,0
20180328,3,1200,4,GOOD TO FIRM,1-3-4-2-8-5-10-9-6-7-,2,10,0,30,92.0,30,0,30,173.0,100,1695.0
20180328,4,1200,2,GOOD TO FIRM,1-3-9-7-10-12-6-8-4-11-5-2-,2,10,0,30,44.5,30,0,30,48.0,100,0
20180328,5,1200,3,GOOD TO FIRM,4-2-5-3-9-8-6-7-1-11-10-,1,0,0,30,16.0,30,0,30,0,100,1099.0
20180328,7,1200,3,GOOD TO FIRM,7-1-3-2-8-10-11-4-5-6-9-12-,2,0,0,30,41.5,30,0,30,65.5,100,0
20180328,8,1800,3,GOOD TO FIRM,9-5-6-8-11-10-12-1-3-4-2-7-,0,10,0,30,0,30,0,30,0,100,0
20180402,1,1200,5,GOOD,9-13-2-6-4-7-10-12-5-1-8-11-3-,1,20,0,30,20.0,30,0,30,0,100,0
20180402,2,1200,4,GOOD,1-8-6-13-4-7-9-3-5-10-12-11-2-,1,10,0,30,16.0,30,0,30,0,100,0
20180402,3,1200,3,GOOD,1-7-3-2-8-11-4-6-5-9-10-,2,0,0,30,32.0,30,0,30,34.0,100,0
20180402,4,1200,4,GOOD,1-3-2-6-8-7-4-5-,3,10,0,30,49.0,30,0,30,107.5,100,88.0
20180402,5,1200,3,GOOD,1-2-3-6-5-4-11-8-9-10-7-,3,0,0,30,46.0,30,66.5,30,100.0,100,92.0
20180402,6,1600,4,GOOD,3-5-1-6-8-4-2-10-7-9-13-12-11-,2,0,0,30,39.0,30,0,30,46.5,100,531.0
20180402,7,1400,2,GOOD,1-4-2-3-5-7-9-8-6-,2,10,0,30,29.5,30,0,30,29.5,100,78.0
20180402,8,1400,4,GOOD,2-1-5-11-6-7-10-4-3-12-9-14-8-13-,2,0,0,30,30.5,30,79.0,30,30.0,100,263.0
20180402,9,1600,3,GOOD,5-1-7-12-9-2-4-8-3-6-11-10-,1,0,0,30,17.0,30,0,30,0,100,0
20180402,10,1400,3,GOOD,1-2-5-11-3-6-8-10-12-9-4-7-14-13-,2,0,0,30,28.0,30,53.5,30,29.5,100,114.0
20180408,1,1000,4,GOOD,3-1-11-5-2-6-12-9-10-7-4-13-14-8-,2,10,0,30,32.5,30,0,30,35.0,100,0
20180408,2,1800,5,GOOD,1-6-8-9-5-4-3-10-11-2-7-12-,1,20,71.5,30,25.0,30,0,30,0,100,0
20180408,3,1800,4,GOOD,12-3-2-11-7-1-6-5-10-9-4-8-,2,0,0,30,41.0,30,0,30,80.0,100,0
20180408,4,1200,3,GOOD,11-2-6-1-10-3-8-9-12-7-5-4-,1,0,0,30,11.5,30,0,30,0,100,0
20180408,5,1650,4,GOOD,4-11-7-10-5-2-13-9-1-3-12-8-6-14-,0,20,0,30,0,30,0,30,0,100,0
20180408,6,1800,3,GOOD,4-6-2-12-8-7-1-3-5-11-9-10-,1,0,0,30,17.0,30,0,30,0,100,0
20180408,7,1200,2,GOOD,2-1-4-7-5-8-6-3-,2,0,0,30,22.0,30,21.0,30,13.0,100,47.0
20180408,8,1600,2,GOOD,9-6-8-5-4-10-2-1-7-3-,0,20,0,30,0,30,0,30,0,100,0
20180408,9,1000,2,GOOD,12-1-10-14-3-9-2-5-8-6-4-13-7-11-,1,0,0,30,12.5,30,0,30,0,100,0
20180408,10,1400,3,GOOD,10-11-3-1-4-5-9-8-2-12-13-7-6-14-,1,20,0,30,26.0,30,0,30,0,100,0
20180411,1,1200,4,GOOD,6-1-7-10-4-2-5-12-11-9-8-3-,1,0,0,30,19.0,30,0,30,0,100,0
20180411,2,1650,4,GOOD,1-8-4-3-12-2-6-10-11-7-5-9-,1,10,0,30,16.0,30,0,30,0,100,0
20180411,3,1200,4,GOOD,1-3-2-4-6-5-7-9-10-8-11-12-,3,0,0,30,43.0,30,0,30,84.5,100,67.0
20180411,4,1650,4,GOOD,3-2-10-9-8-11-5-4-1-7-6-12-,2,0,0,30,43.0,30,0,30,59.0,100,0
20180411,5,1000,3,GOOD,4-2-10-6-8-5-7-3-1-9-11-,1,0,0,30,16.0,30,0,30,0,100,0
20180411,6,1650,3,GOOD,4-2-3-1-8-10-7-6-9-5-11-12-,2,10,0,30,47.0,30,0,30,77.5,100,381.0
20180411,7,1650,2,GOOD,6-2-4-9-1-5-8-3-10-7-,1,10,0,30,12.0,30,0,30,0,100,0
20180411,8,1200,3,GOOD,3-5-2-7-12-10-6-4-1-8-9-11-,2,10,0,30,42.5,30,0,30,72.5,100,1162.0
20180415,1,1000,0,GOOD TO YIELDING,6-7-2-4-5-3-1-,1,10,0,30,10.5,30,0,30,0,100,0
20180415,2,1200,5,WET SLOW,11-3-5-10-6-8-4-2-9-1-12-7-,1,0,0,30,18.5,30,0,30,0,100,0
20180415,3,1600,3,GOOD TO YIELDING,2-4-6-3-1-5-7-10-9-8-,1,10,0,30,16.0,30,0,30,0,100,0
20180415,4,1200,4,WET SLOW,9-4-8-5-3-2-7-12-1-6-11-10-,0,0,0,30,0,30,0,30,0,100,0
20180415,5,1400,4,GOOD TO YIELDING,8-12-4-1-6-7-9-2-13-10-11-14-5-3-,0,0,0,30,0,30,0,30,0,100,0
20180415,6,1600,4,GOOD TO YIELDING,1-2-3-6-10-4-5-9-7-8-13-12-11-,3,10,0,30,91.0,30,118.0,30,374.0,100,547.0
20180415,7,1000,3,GOOD TO YIELDING,7-8-2-9-12-10-3-4-6-1-5-14-11-13-,1,10,0,30,17.5,30,0,30,0,100,0
20180415,9,1400,3,GOOD,8-9-2-1-12-6-3-7-5-10-4-13-14-11-,1,0,0,30,14.0,30,0,30,0,100,0
20180415,10,1200,2,GOOD,2-1-10-5-6-8-12-4-3-9-11-7-,2,0,0,30,29.0,30,51.5,30,25.0,100,0
20180415,11,1200,3,GOOD,4-1-7-10-3-12-8-6-11-9-2-5-,1,10,0,30,11.5,30,0,30,0,100,0
20180418,1,1200,5,GOOD,1-12-8-7-5-2-10-6-3-11-4-9-,1,10,0,30,12.5,30,0,30,0,100,0
20180418,2,1800,5,GOOD,2-6-3-5-11-1-4-9-12-10-8-7-,2,0,0,30,37.0,30,0,30,42.5,100,0
20180418,3,2200,4,GOOD,10-2-1-7-6-8-4-5-3-9-,2,10,0,30,36.0,30,0,30,59.5,100,0
20180418,4,1200,4,GOOD,1-4-8-12-6-7-5-3-9-2-11-10-,1,0,0,30,11.5,30,0,30,0,100,0
20180418,5,1000,4,GOOD,6-4-10-1-5-11-9-3-7-8-2-12-,0,10,0,30,0,30,0,30,0,100,0
20180418,6,1200,3,GOOD,1-3-6-11-12-2-8-7-4-5-9-10-,2,10,0,30,38.5,30,0,30,52.0,100,0
20180418,7,1200,3,GOOD,1-5-2-3-4-6-7-9-10-8-11-,2,0,0,30,31.5,30,0,30,41.5,100,289.0
20180418,8,1650,3,GOOD,2-1-3-8-4-10-5-7-6-9-12-11-,3,10,65.0,30,51.5,30,112.5,30,130.0,100,132.0
20180421,1,1000,4,GOOD,4-3-1-13-2-12-8-14-7-5-10-6-11-9-,2,20,0,30,54.0,30,0,30,100.0,100,978.0
20180421,2,1650,4,GOOD,6-1-4-5-3-8-2-7-,1,10,0,30,17.5,30,0,30,0,100,0
20180421,3,1400,5,GOOD,5-8-11-10-2-7-12-1-4-9-14-6-3-13-,0,10,0,30,0,30,0,30,0,100,0
20180421,4,1200,4,GOOD,6-1-2-10-5-7-3-8-11-4-9-12-,2,0,0,30,23.5,30,0,30,17.5,100,0
20180421,5,1800,3,GOOD,9-1-2-4-7-5-8-10-6-3-,2,0,0,30,34.0,30,0,30,42.5,100,0
20180421,6,1400,4,GOOD,8-6-3-4-1-2-9-7-14-5-12-11-10-13-,1,10,0,30,31.5,30,0,30,0,100,0
20180421,7,1200,3,GOOD,1-11-2-3-5-9-6-4-8-10-7-,2,10,0,30,25.5,30,0,30,18.0,100,0
20180421,8,1400,3,GOOD,1-7-12-2-8-13-6-4-10-14-3-5-11-9-,1,0,0,30,15.5,30,0,30,0,100,0
20180421,9,1200,3,GOOD,1-2-6-8-5-7-9-3-4-12-11-10-,2,0,0,30,22.5,30,27.0,30,15.5,100,0
20180421,10,1400,2,GOOD,4-14-5-3-6-12-7-8-1-10-11-13-2-9-,0,10,0,30,0,30,0,30,0,100,0
20180425,1,1650,5,GOOD,1-2-7-8-10-5-9-3-4-11-6-,2,10,0,30,35.0,30,113.5,30,43.5,100,0
20180425,2,1200,4,GOOD,5-1-2-6-4-10-3-7-9-8-11-12-,2,0,0,30,29.5,30,0,30,25.0,100,205.0
20180425,3,2200,3,GOOD,3-11-8-7-4-1-2-9-6-5-10-,1,20,0,30,14.5,30,0,30,0,100,0
20180425,4,1650,4,GOOD,1-10-12-4-2-5-9-11-6-8-3-7-,1,0,0,30,12.0,30,0,30,0,100,0
20180425,5,1200,4,GOOD,1-3-2-9-8-6-5-4-12-10-11-7-,3,0,0,30,47.5,30,0,30,93.0,100,79.0
20180425,6,1000,3,GOOD,3-7-6-9-1-5-2-10-8-4-,1,0,0,30,14.5,30,0,30,0,100,0
20180425,7,1650,4,GOOD,1-10-3-2-4-11-7-9-12-5-6-8-,2,0,0,30,43.0,30,0,30,56.5,100,0
20180425,8,1200,3,GOOD,1-2-4-5-6-10-8-3-7-9-11-12-,2,0,0,30,32.0,30,65.0,30,30.5,100,227.0
20180429,1,1800,4,GOOD,8-1-4-3-7-5-10-6-2-9-11-,1,10,0,30,15.5,30,0,30,0,100,0
20180429,2,1400,3,GOOD,8-2-7-6-3-5-4-12-1-13-11-9-10-14-,1,0,0,30,16.5,30,0,30,0,100,0
20180429,3,1600,3,GOOD,9-1-14-3-7-6-11-2-10-8-13-4-5-12-,1,10,0,30,17.5,30,0,30,0,100,0
20180429,4,1400,1,GOOD,1-8-3-2-6-10-4-5-7-9-11-,2,10,0,30,37.5,30,0,30,40.5,100,0
20180429,5,1200,3,GOOD,1-2-3-10-12-14-7-8-13-4-9-5-6-11-,3,10,0,30,92.5,30,88.0,30,324.0,100,530.0
20180429,6,1600,1,GOOD,2-7-3-8-5-4-6-1-,2,10,0,30,47.5,30,0,30,57.5,100,0
20180429,7,1200,1,GOOD,3-2-1-9-5-6-4-7-8-,3,0,0,30,37.0,30,0,30,53.5,100,28.0
20180429,8,2000,1,GOOD,3-5-4-1-6-7-8-2-,1,0,0,30,16.0,30,0,30,0,100,1610.0
20180429,9,1200,2,GOOD,7-1-12-3-6-2-5-4-14-8-9-10-13-11-,1,10,0,30,14.0,30,0,30,0,100,0
20180429,10,1600,2,GOOD,8-9-2-10-13-3-5-1-6-12-7-4-14-11-,1,10,0,30,13.5,30,0,30,0,100,0
20180502,1,1200,5,GOOD,4-3-12-5-1-10-2-8-11-9-6-7-,1,0,0,30,79.5,30,0,30,0,100,0
20180502,2,1800,5,GOOD,8-10-1-7-2-9-12-3-6-4-14-5-13-11-,1,20,0,30,29.5,30,0,30,0,100,0
20180502,3,1200,4,GOOD,1-5-7-6-12-3-2-8-4-10-9-11-,1,0,0,30,16.5,30,0,30,0,100,0
20180502,4,1650,2,GOOD,7-1-5-3-8-4-2-6-,1,10,0,30,12.0,30,0,30,0,100,0
20180502,5,1200,4,GOOD,3-6-2-1-5-7-4-10-8-9-12-11-,2,0,0,30,38.0,30,0,30,52.5,100,0
20180502,6,1650,4,GOOD,1-12-3-8-2-13-10-6-4-14-11-7-5-9-,2,10,0,30,36.5,30,0,30,34.5,100,0
20180502,7,1650,3,GOOD,2-6-9-14-8-3-1-4-11-10-5-13-7-12-,1,0,0,30,21.0,30,0,30,0,100,0
20180502,8,1200,3,GOOD,7-8-6-9-3-4-5-2-1-10-,0,10,0,30,0,30,0,30,0,100,0
20180506,1,1000,0,GOOD,4-7-3-2-1-6-6-,0,20,0,30,0,30,0,30,0,100,0
20180506,2,1600,5,GOOD,2-10-8-5-1-11-4-6-13-7-12-3-9-,1,10,0,30,17.5,30,0,30,0,100,0
20180506,3,1400,5,GOOD,7-12-9-2-6-4-1-11-10-8-3-5-13-15-15-,0,10,0,30,0,30,0,30,0,100,0
20180506,5,1200,4,GOOD,3-2-5-4-1-8-9-7-6-10-11-12-,2,10,0,30,42.0,30,0,30,66.0,100,461.0
20180506,6,1200,4,GOOD,4-10-1-6-8-2-3-5-11-9-12-13-7-15-15-,1,0,0,30,16.5,30,0,30,0,100,0
20180506,7,1400,4,GOOD,4-6-2-3-11-13-8-5-10-1-7-9-12-15-15-,1,10,0,30,32.5,30,0,30,0,100,0
20180506,8,1000,3,GOOD,3-10-1-9-15-6-4-5-2-13-8-7-14-12-12-,2,10,0,30,24.0,30,0,30,18.0,100,0
20180506,9,2000,3,GOOD,12-9-1-7-6-4-2-13-3-5-8-11-11-,1,10,0,30,47.5,30,0,30,0,100,0
20180506,10,1200,3,GOOD,1-5-11-7-2-8-3-4-6-13-9-10-12-15-15-,1,0,0,30,12.0,30,0,30,0,100,0
20180506,11,1400,3,GOOD,1-2-8-4-6-9-3-7-12-5-10-15-11-14-14-,2,0,0,30,22.6,30,26.0,30,15.5,100,0
20180509,1,1200,5,GOOD,1-2-5-8-7-6-9-10-11-3-4-,2,10,0,30,38.0,30,110.0,30,47.0,100,847.0
20180509,2,1200,4,GOOD,2-3-1-4-8-7-5-12-9-10-6-11-,3,0,0,30,72.0,30,0,30,213.0,100,350.0
20180509,3,1800,4,GOOD,1-4-8-6-2-9-3-12-10-5-11-7-,1,20,51.5,30,20.0,30,0,30,0,100,0
20180509,4,1650,4,GOOD,7-2-1-8-3-5-9-12-10-4-11-6-,2,10,0,30,37.5,30,0,30,50.0,100,0
20180509,5,1200,3,GOOD,3-1-2-6-10-4-8-12-9-7-5-11-,3,0,0,30,53.5,30,0,30,130.5,100,168.0
20180509,6,1650,3,GOOD,9-1-2-6-4-5-11-8-10-3-7-12-,2,0,0,30,30.5,30,0,30,27.0,100,0
20180509,7,1650,3,GOOD TO YIELDING,2-1-4-6-7-5-9-3-12-10-8-11-,2,10,62.0,30,34.0,30,82.5,30,35.0,100,74.0
20180509,8,1200,3,GOOD TO YIELDING,1-11-4-8-7-3-2-5-9-6-10-12-,1,10,0,30,12.5,30,0,30,0,100,0
20180512,1,1000,4,GOOD,1-4-2-8-5-3-7-6-,2,10,0,30,43.5,30,0,30,59.5,100,407.0
20180512,2,2200,5,GOOD,8-4-5-1-11-7-6-13-10-2-3-12-9-14-,0,20,0,30,0,30,0,30,0,100,0
20180512,3,1200,4,GOOD,4-1-3-11-10-2-8-7-6-5-9-12-,2,0,0,30,30.5,30,0,30,28.5,100,177.0
20180512,4,1400,4,GOOD,3-4-5-9-1-12-10-14-2-7-8-6-13-11-,1,10,0,30,15.5,30,0,30,0,100,366.0
20180512,5,1600,4,GOOD,4-7-8-5-1-10-3-12-9-2-13-6-14-11-,0,10,0,30,0,30,0,30,0,100,0
20180512,6,1200,3,GOOD,1-11-8-3-6-7-9-2-5-12-4-10-,1,0,0,30,15.0,30,0,30,0,100,0
20180512,7,1600,3,GOOD,3-5-1-9-4-2-7-8-11-6-10-,2,0,0,30,27.0,30,0,30,23.5,100,156.0
20180512,8,1400,1,GOOD,2-5-4-1-7-9-10-11-12-8-3-6-,1,10,63.0,30,22.0,30,0,30,0,100,470.0
20180512,9,1000,2,GOOD,3-12-11-6-4-8-13-5-10-1-7-9-2-14-,1,20,0,30,32.5,30,0,30,0,100,0
20180512,10,1400,3,GOOD,14-13-6-2-8-5-1-3-10-7-4-12-11-9-,0,10,0,30,0,30,0,30,0,100,0
20180516,1,1650,5,GOOD TO FIRM,4-8-2-3-1-9-10-12-6-7-11-5-,1,10,0,30,39.5,30,0,30,0,100,0
20180516,2,1200,4,GOOD TO FIRM,4-6-11-2-3-9-8-1-10-7-5-12-,0,0,0,30,0,30,0,30,0,100,0
20180516,3,1000,3,GOOD TO FIRM,1-6-10-5-4-7-2-3-9-11-8-,1,0,0,30,13.5,30,0,30,0,100,0
20180516,4,1650,4,GOOD TO FIRM,7-10-8-2-12-11-6-9-4-3-5-1-,0,20,0,30,0,30,0,30,0,100,0
20180516,5,1200,4,GOOD TO FIRM,4-9-6-11-7-8-5-2-3-10-12-1-,0,10,0,30,0,30,0,30,0,100,0
20180516,6,1200,3,GOOD TO FIRM,1-8-3-11-7-2-9-5-4-6-10-12-,2,10,0,30,39.5,30,0,30,41.0,100,0
20180516,7,1800,3,GOOD TO FIRM,6-11-8-10-2-4-9-5-7-1-3-12-,0,20,0,30,0,30,0,30,0,100,0
20180516,8,1650,3,GOOD TO FIRM,7-6-5-11-1-2-4-3-9-8-10-,0,10,0,30,0,30,0,30,0,100,0
20180520,1,2200,4,GOOD TO FIRM,3-2-4-1-5-7-6-8-9-,2,0,0,30,32.0,30,0,30,34.5,100,134.0
20180520,2,1400,5,GOOD TO FIRM,4-10-1-5-13-14-7-2-11-3-9-6-12-8-,1,20,0,30,24.0,30,0,30,0,100,0
20180520,3,1400,3,GOOD TO FIRM,1-7-4-3-2-5-8-9-6-10-,1,0,0,30,11.0,30,0,30,0,100,0
20180520,4,1400,4,GOOD TO FIRM,7-2-11-4-1-5-8-14-9-10-3-13-6-12-,1,0,0,30,17.5,30,0,30,0,100,0
20180520,5,1000,3,GOOD TO FIRM,1-2-3-8-6-10-4-7-5-9-,3,10,0,30,46.5,30,45.5,30,90.0,100,56.0
20180520,6,1400,4,GOOD TO FIRM,7-6-4-8-3-13-1-9-12-2-11-10-14-5-,0,10,0,30,0,30,0,30,0,100,0
20180520,7,1200,4,GOOD TO FIRM,12-2-1-4-3-6-7-11-10-5-9-8-,2,0,0,30,30.0,30,0,30,27.5,100,0
20180520,8,1400,3,GOOD TO FIRM,1-5-6-4-8-7-2-11-9-3-10-,1,20,64.0,30,20.5,30,0,30,0,100,0
20180520,9,1200,3,GOOD TO FIRM,2-8-11-7-4-10-9-3-5-1-6-,1,0,0,30,13.0,30,0,30,0,100,0
20180520,10,1600,2,GOOD TO FIRM,9-8-4-1-2-3-10-6-5-11-7-,0,10,0,30,0,30,0,30,0,100,0
20180523,1,1800,5,GOOD TO FIRM,2-1-10-9-11-5-8-12-6-7-3-4-,2,0,0,30,29.0,30,61.0,30,27.0,100,0
20180523,2,1200,4,GOOD TO FIRM,9-3-1-5-12-7-11-4-2-8-10-6-,2,10,0,30,57.0,30,0,30,96.0,100,0
20180523,3,1000,4,GOOD TO FIRM,3-8-1-7-5-2-10-4-9-6-,2,10,0,30,36.0,30,0,30,47.5,100,0
20180523,4,1650,4,GOOD TO FIRM,7-9-10-3-2-5-4-11-12-8-1-6-,0,10,0,30,0,30,0,30,0,100,0
20180523,5,1800,2,GOOD TO FIRM,2-7-9-1-8-6-5-4-3-,1,10,95.0,30,26.5,30,0,30,0,100,0
20180523,6,1650,3,GOOD TO FIRM,9-2-6-1-5-11-7-3-10-4-12-8-,1,10,0,30,17.5,30,0,30,0,100,0
20180523,7,1200,2,GOOD TO FIRM,1-2-3-9-7-5-10-12-6-8-11-4-,3,0,0,30,60.5,30,73.0,30,168.5,100,244.0
20180523,8,1200,3,GOOD TO FIRM,1-9-4-2-8-3-5-11-10-6-7-,1,0,0,30,14.5,30,0,30,0,100,0
20180527,1,1200,0,GOOD,4-7-5-6-3-1-2-,0,20,0,30,0,30,0,30,0,100,0
20180527,2,1000,4,GOOD,1-6-4-3-2-7-9-5-13-10-11-12-8-14-,1,10,0,30,13.0,30,0,30,0,100,0
20180527,3,1600,4,GOOD,1-8-7-9-5-11-3-2-6-10-4-12-,1,10,0,30,13.0,30,0,30,0,100,0
20180527,4,1200,3,GOOD,1-6-3-8-5-4-7-2-,2,0,0,30,40.5,30,0,30,49.0,100,0
20180527,5,1200,4,GOOD TO FIRM,6-9-4-3-1-2-5-13-11-8-10-7-12-14-,0,10,0,30,0,30,0,30,0,100,0
20180527,6,1400,4,GOOD TO FIRM,4-3-8-2-1-9-11-10-6-7-12-5-,1,0,0,30,19.0,30,0,30,0,100,0
20180527,7,1800,3,GOOD TO FIRM,1-13-14-10-4-2-6-8-5-9-7-12-3-11-,1,10,68.0,30,25.5,30,0,30,0,100,0
20180527,8,2400,1,GOOD TO FIRM,2-1-3-4-5-,2,0,0,30,28.0,30,23.0,30,0,100,24.0
20180527,9,1200,3,GOOD TO FIRM,1-8-3-5-10-2-4-14-9-12-6-11-7-13-,2,10,0,30,41.0,30,0,30,40.0,100,0
20180527,10,1400,3,GOOD TO FIRM,1-3-8-6-9-5-7-2-10-13-4-12-11-,2,10,0,30,29.0,30,0,30,24.5,100,0
20180527,11,1400,2,GOOD TO FIRM,5-3-8-9-2-7-1-11-13-10-12-4-14-6-,1,10,0,30,27.5,30,0,30,0,100,0
20180530,1,1200,5,GOOD,7-4-2-3-1-6-8-12-10-11-9-5-,1,0,0,30,17.0,30,0,30,0,100,0
20180530,2,1800,4,GOOD,5-2-7-12-11-9-1-4-8-10-3-6-,1,0,0,30,14.5,30,0,30,0,100,0
20180530,3,1200,4,GOOD,1-3-4-9-2-5-10-12-6-7-11-8-,2,0,0,30,32.0,30,0,30,38.5,100,248.0
20180530,4,1200,4,GOOD,4-5-1-3-6-8-2-11-7-12-9-10-,1,10,0,30,15.5,30,0,30,0,100,293.0
20180530,5,1650,4,GOOD,10-6-9-12-7-1-3-5-2-14-8-11-13-4-,0,10,0,30,0,30,0,30,0,100,0
20180530,6,1200,3,GOOD,1-4-12-3-5-7-9-10-8-11-2-6-,1,10,0,30,16.0,30,0,30,0,100,0
20180530,7,1200,3,GOOD,1-11-5-6-2-4-7-8-3-10-9-,1,10,0,30,14.0,30,0,30,0,100,0
20180530,8,1650,3,GOOD,2-4-1-6-3-13-5-11-8-9-7-14-10-12-,2,0,0,30,30.5,30,0,30,25.5,100,160.0
20180603,1,1400,4,GOOD TO FIRM,1-2-8-4-3-6-10-9-5-7-,2,0,0,30,25.5,30,37.5,30,19.0,100,0
20180603,2,2000,5,GOOD TO FIRM,1-3-4-9-6-11-2-5-14-10-8-12-7-13-,2,10,0,30,46.0,30,0,30,69.0,100,1094.0
20180603,3,1200,4,GOOD TO FIRM,1-2-11-6-4-3-9-8-7-5-10-12-,2,10,0,30,33.0,30,88.5,30,32.5,100,0
20180603,4,1200,4,GOOD TO FIRM,1-3-13-5-14-2-10-8-7-11-9-4-12-6-,2,0,0,30,29.5,30,0,30,30.0,100,0
20180603,5,1600,4,GOOD TO FIRM,1-6-2-10-4-11-5-7-9-12-14-3-8-13-,2,0,0,30,29.0,30,0,30,31.0,100,0
20180603,6,1600,3,GOOD TO FIRM,4-2-13-10-8-1-7-9-6-3-5-12-11-,1,10,0,30,17.5,30,0,30,0,100,0
20180603,7,1600,3,GOOD TO FIRM,1-2-5-10-3-9-8-4-6-7-,2,0,0,30,28.5,30,56.0,30,27.0,100,205.0
20180603,8,1000,3,GOOD TO FIRM,3-1-2-7-10-6-8-4-5-12-11-13-9-,3,10,0,30,54.5,30,0,30,135.5,100,121.0
20180603,9,1400,3,GOOD TO FIRM,1-11-6-10-9-3-12-2-5-7-8-4-,1,10,0,30,13.5,30,0,30,0,100,0
20180603,10,1200,2,GOOD TO FIRM,5-2-4-8-9-1-7-6-13-12-11-3-10-14-,1,10,0,30,12.0,30,0,30,0,100,182.0
20180606,1,1650,5,GOOD TO YIELDING,4-11-7-8-3-10-6-5-12-9-2-1-,0,10,0,30,0,30,0,30,0,100,0
20180606,2,2200,3,GOOD TO YIELDING,1-6-2-3-5-4-,0,10,0,30,0,30,0,30,0,0,0
20180606,3,1200,5,GOOD,10-9-2-6-3-12-1-5-11-7-8-4-,1,10,0,30,20.0,30,0,30,0,100,0
