RaceDate,SeqOfDay,Distance,Class,Going,ActualPlace,Bingo,Win-Pay,Win-Gain,Place-Pay,Place-Gain,Q-Pay,Q-Gain,QPlace-Pay,QPlace-Gain,TRIO-Pay,TRIO-Gain
20181219,7,1200,2,GOOD,2-11-5-10-3-4-9-6-8-7-12-1-,1,10,0,30,15.0,30,0,30,0,10,0
20181219,8,1200,3,GOOD,3-7-9-5-10-12-2-4-11-1-8-6-,1,10,0,30,13.5,30,0,30,0,10,0
20181223,1,1000,5,GOOD,2-8-7-5-3-10-9-4-1-11-6-,1,10,61.5,30,17.0,30,0,30,0,10,0
20181223,2,2000,4,GOOD,3-6-7-2-9-4-8-1-10-5-,1,20,0,30,17.5,30,0,30,0,10,0
20181223,3,1400,0,GOOD,4-1-2-8-6-7-3-5-,2,20,0,30,124.0,30,0,30,627.0,10,0
20181223,4,1400,4,GOOD,7-3-14-2-9-13-10-6-1-11-5-8-4-12-,1,20,0,30,13.5,30,0,30,0,10,0
20181223,5,1400,4,GOOD,6-8-4-3-2-7-11-14-10-1-5-9-12-13-,0,20,0,30,0,30,0,30,0,10,0
20181223,6,1200,4,GOOD,2-5-1-10-4-6-9-3-8-11-14-7-12-13-,2,10,0,30,35.5,30,0,30,55.0,10,0
20181223,7,2000,2,GOOD,9-6-1-7-3-2-8-4-5-,1,20,0,30,21.0,30,0,30,0,10,0
20181223,8,1200,3,GOOD TO YIELDING,7-11-5-2-10-9-12-1-6-13-3-14-4-8-,0,20,0,30,0,30,0,30,0,10,0
20181223,9,1000,2,GOOD TO YIELDING,8-4-6-10-5-2-9-12-1-11-3-7-,0,20,0,30,0,30,0,30,0,10,0
20181223,10,1400,3,GOOD TO YIELDING,2-3-9-4-10-1-14-6-5-8-12-13-11-7-,2,10,0,30,38.5,30,0,30,57.5,10,0
20181226,1,1650,4,GOOD,3-6-2-9-4-1-5-7-8-,2,0,0,30,34.0,30,0,30,44.0,10,0
20181226,2,1650,4,GOOD,8-7-2-9-3-1-6-4-5-10-,1,10,0,30,15.5,30,0,30,0,10,0
20181226,3,1800,5,GOOD,1-11-2-10-8-3-7-5-9-6-12-4-,2,10,0,30,42.5,30,0,30,52.0,10,0
20181226,4,1000,4,GOOD,9-1-2-3-12-10-4-8-11-5-6-7-,2,10,0,30,49.0,30,0,30,49.0,10,0
20181226,5,1200,4,GOOD,3-1-8-7-4-12-10-6-5-9-2-11-,2,20,0,30,39.0,30,0,30,46.5,10,0
20181226,6,1200,3,GOOD,3-4-7-8-5-2-6-1-11-9-10-12-,1,20,0,30,28.0,30,0,30,0,10,0
20181226,7,1650,3,GOOD,2-1-10-3-4-12-5-6-9-11-8-7-,2,0,0,30,29.5,30,61.0,30,23.5,10,0
20181226,8,1650,2,GOOD,6-1-5-3-8-2-9-12-10-7-11-4-,1,10,0,30,12.0,30,0,30,0,10,0
20181229,1,1650,4,GOOD,4-5-1-2-8-3-9-6-7-,1,0,0,30,12.5,30,0,30,0,10,0
20181229,2,1200,5,GOOD,9-3-5-12-10-8-2-4-1-6-11-7-,1,20,0,30,30.0,30,0,30,0,10,0
20181229,3,1200,4,GOOD,7-5-6-10-3-2-9-4-11-12-8-1-,0,10,0,30,0,30,0,30,0,10,0
20181229,4,1400,5,GOOD,8-9-2-3-4-6-5-12-10-14-7-13-11-1-,1,10,0,30,19.5,30,0,30,0,10,0
20181229,5,1000,3,GOOD,2-5-6-9-1-3-10-14-13-4-12-7-11-8-,1,10,185.0,30,47.0,30,0,30,0,10,0
20181229,6,1400,4,GOOD,3-12-6-8-5-4-2-1-13-11-10-14-7-9-,1,20,0,30,12.0,30,0,30,0,10,0
20181229,7,1000,4,GOOD,3-5-2-6-7-8-10-1-4-11-9-,2,10,0,30,26.5,30,0,30,23.0,10,0
20181229,8,2000,3,GOOD,3-9-12-8-4-7-10-1-6-5-11-2-13-,1,20,0,30,16.0,30,0,30,0,10,0
20181229,9,1200,3,GOOD,9-1-2-6-7-5-3-4-8-10-,2,10,0,30,41.5,30,0,30,43.0,10,0
20181229,10,1400,2,GOOD,3-1-4-8-6-10-2-14-13-12-11-9-7-5-,2,10,0,30,25.5,30,0,30,18.0,10,0
20190101,1,1600,4,GOOD,7-6-3-8-4-5-1-9-2-,1,20,0,30,31.0,30,0,30,0,10,0
20190101,2,1600,5,GOOD,4-8-7-2-10-5-3-9-11-1-6-,0,20,0,30,0,30,0,30,0,10,0
20190101,3,1200,4,GOOD,4-3-2-12-5-1-9-10-8-7-6-11-,2,20,0,30,42.0,30,0,30,61.5,10,0
20190101,4,1200,4,GOOD,2-4-6-8-7-1-12-3-5-10-11-9-,1,0,0,30,13.0,30,0,30,0,10,0
20190101,5,1400,4,GOOD,3-2-1-10-4-13-6-5-7-8-11-12-9-,3,0,0,30,42.0,30,0,30,80.5,10,56.0
20190101,6,1200,3,GOOD,1-6-2-3-12-5-9-4-11-8-10-7-,2,10,0,30,33.0,30,0,30,32.5,10,0
20190101,7,1200,3,GOOD,3-7-1-9-11-2-5-4-6-12-10-8-,2,20,0,30,40.5,30,0,30,49.5,10,0
20190101,8,1200,2,GOOD,1-5-7-8-2-9-6-10-11-3-4-,1,10,0,30,11.0,30,0,30,0,10,0
20190101,9,1400,3,GOOD,4-10-2-5-1-12-11-3-9-8-6-7-,1,20,0,30,17.0,30,0,30,0,10,0
20190101,10,1600,3,GOOD,3-11-5-4-6-2-8-13-12-7-10-9-1-,1,20,0,30,14.0,30,0,30,0,10,0
20190101,11,1400,3,GOOD,1-4-9-8-7-3-6-2-10-11-14-13-5-12-,1,0,0,30,13.0,30,0,30,0,10,0
20190106,1,1200,5,GOOD,3-11-2-8-4-1-5-6-7-10-12-9-,2,10,0,30,30.5,30,0,30,26.5,10,0
20190106,2,1400,5,GOOD,2-5-7-8-11-3-10-6-1-4-9-12-,1,10,0,30,13.5,30,0,30,0,10,0
20190106,3,1000,3,GOOD,5-1-3-2-4-6-,1,0,0,30,15.5,30,0,30,0,10,0
20190106,4,1200,4,GOOD,5-9-2-12-1-4-7-6-10-11-8-3-,1,10,0,30,16.5,30,0,30,0,10,0
20190106,5,1650,3,GOOD,11-2-7-1-12-4-3-9-6-10-8-5-,1,10,0,30,43.0,30,0,30,0,10,0
20190106,6,1400,4,GOOD,2-9-4-12-1-3-5-7-8-6-11-10-,1,20,129.5,30,32.5,30,0,30,0,10,0
20190106,7,1200,4,GOOD,6-8-10-2-4-7-1-3-11-9-5-,0,10,0,30,0,30,0,30,0,10,0
20190106,8,1800,4,GOOD,14-8-3-6-7-1-9-2-5-12-13-4-11-10-,1,20,0,30,20.5,30,0,30,0,10,0
20190106,9,1400,3,GOOD,2-6-3-4-12-11-9-5-10-8-7-1-13-,2,10,0,30,34.0,30,0,30,32.5,10,0
20190106,10,1600,2,GOOD,5-6-9-7-3-1-2-4-11-14-8-12-13-10-,0,10,0,30,0,30,0,30,0,10,0
20190109,1,1650,5,GOOD,10-3-6-7-9-5-1-2-4-8-,0,20,0,30,0,30,0,30,0,10,0
20190109,2,1000,4,GOOD,2-3-1-9-10-4-5-8-6-7-,3,10,62.0,30,68.0,30,0,30,264.0,10,407.0
20190109,3,1200,4,GOOD,1-4-3-2-5-10-11-8-9-7-6-12-,2,10,0,30,31.0,30,0,30,40.5,10,0
20190109,4,1000,3,GOOD,1-2-6-4-10-7-5-3-9-8-11-,2,10,0,30,27.1,30,41.5,30,20.0,10,0
20190109,5,1650,4,GOOD,5-4-10-2-11-7-1-6-3-8-9-,0,10,0,30,0,30,0,30,0,10,0
20190109,6,1800,3,GOOD,4-1-3-9-8-6-10-5-7-2-,2,10,0,30,122.5,30,0,30,275.0,10,0
20190109,7,1650,3,GOOD,12-2-5-11-4-3-1-8-7-9-10-6-,1,20,0,30,21.0,30,0,30,0,10,0
20190109,8,1200,2,GOOD,1-4-5-2-10-3-6-9-11-7-12-8-,1,10,0,30,11.0,30,0,30,0,10,0
20190112,1,1200,5,GOOD,2-1-3-6-4-7-5-9-8-10-,3,10,86.0,30,52.5,30,84.0,30,100.5,10,79.0
20190112,2,1800,5,GOOD,9-11-4-1-10-8-6-2-7-5-13-12-3-,0,20,0,30,0,30,0,30,0,10,0
20190112,3,1200,4,GOOD,4-2-9-8-3-6-7-1-11-10-5-12-,1,10,0,30,17.5,30,0,30,0,10,0
20190112,4,1200,4,GOOD,3-5-1-4-8-2-7-9-10-13-6-11-12-,2,10,0,30,28.5,30,0,30,31.5,10,0
20190112,5,1400,4,GOOD,4-2-8-6-1-3-10-9-5-11-7-13-12-,1,10,0,30,10.5,30,0,30,0,10,0
20190112,6,1650,4,GOOD,6-4-13-12-11-8-9-3-7-5-2-10-1-,0,10,0,30,0,30,0,30,0,10,0
20190112,7,1800,3,GOOD,2-4-10-3-5-9-7-1-8-6-12-11-,1,20,74.0,30,24.0,30,0,30,0,10,0
20190112,8,1400,3,GOOD,1-2-5-9-11-4-7-12-3-6-10-14-8-13-,2,10,0,30,40.5,30,117.5,30,48.5,10,0
20190112,9,1650,2,GOOD,12-3-7-10-6-14-2-13-5-11-9-4-8-1-,1,20,0,30,20.0,30,0,30,0,10,0
20190112,10,1200,3,GOOD,1-12-3-10-5-6-9-2-7-8-4-11-13-,2,10,0,30,58.0,30,0,30,71.5,10,0
20190116,1,2200,4,GOOD,1-4-2-7-6-5-3-,2,10,0,30,35.1,30,0,30,35.5,10,0
20190116,2,1000,5,GOOD,5-8-11-4-6-1-3-2-9-10-7-,0,20,0,30,0,30,0,30,0,10,0
20190116,3,1650,4,GOOD,5-2-9-1-4-7-8-10-3-6-11-,1,20,0,30,42.5,30,0,30,0,10,0
20190116,4,1650,4,GOOD,9-2-10-6-3-8-11-7-4-5-1-,1,10,0,30,22.0,30,0,30,0,10,0
20190116,5,1200,4,GOOD,2-4-1-8-7-11-5-9-10-3-6-,2,10,0,30,36.5,30,0,30,46.5,10,0
20190116,6,1200,3,GOOD,3-6-8-4-7-11-12-5-10-9-1-2-,1,20,0,30,14.0,30,0,30,0,10,0
20190116,7,1200,3,GOOD,5-1-11-9-12-6-8-10-3-2-7-4-,1,10,0,30,38.5,30,0,30,0,10,0
20190116,8,1650,3,GOOD,11-2-7-5-3-8-4-10-1-9-6-12-,1,0,0,30,13.5,30,0,30,0,10,0
20190120,1,1400,4,GOOD,2-8-3-9-1-6-11-4-7-5-14-12-10-13-,2,20,176.0,30,69.5,30,0,30,190.5,10,0
20190120,2,1600,4,GOOD,2-3-11-1-6-4-5-12-8-10-9-7-14-13-,2,10,84.0,30,39.0,30,0,30,71.5,10,0
20190120,3,1800,2,GOOD,4-6-10-5-1-7-9-8-3-2-,0,10,0,30,0,30,0,30,0,10,0
20190120,4,1200,4,GOOD TO FIRM,1-2-7-14-11-4-12-5-13-9-8-3-6-10-,2,0,0,30,27.0,30,59.0,30,25.0,10,0
20190120,5,1200,1,GOOD TO FIRM,2-3-7-8-1-4-6-5-,2,10,0,30,23.0,30,0,30,15.0,10,0
20190120,6,1600,3,GOOD TO FIRM,3-6-2-1-7-4-8-5-12-14-9-13-11-10-,2,20,0,30,44.5,30,0,30,80.0,10,0
20190120,7,1600,1,GOOD TO FIRM,6-5-3-2-1-4-,0,20,0,30,0,30,0,30,0,10,0
20190120,8,1000,3,GOOD TO FIRM,5-8-1-11-2-6-9-3-7-10-14-12-4-13-,1,20,0,30,24.0,30,0,30,0,10,0
20190120,9,1400,3,GOOD TO FIRM,1-2-14-5-10-7-8-3-6-12-4-13-11-9-,2,0,0,30,30.0,30,65.5,30,28.5,10,0
20190120,10,1400,2,GOOD TO FIRM,8-2-12-3-4-1-5-11-10-7-9-6-13-14-,1,10,0,30,13.0,30,0,30,0,10,0
20190123,1,2200,5,GOOD,2-3-7-11-4-1-5-10-6-8-9-,2,0,0,30,44.5,30,0,30,75.5,10,0
20190123,2,1000,4,GOOD,2-7-11-5-9-1-4-3-10-6-12-8-,1,10,57.0,30,22.5,30,0,30,0,10,0
20190123,3,1650,5,GOOD,3-2-9-6-1-7-4-12-10-5-8-11-,2,20,0,30,39.0,30,0,30,59.0,10,0
20190123,4,1200,4,GOOD,8-5-3-6-2-9-11-10-7-1-4-12-,1,20,0,30,17.0,30,0,30,0,10,0
20190123,5,1650,4,GOOD,8-3-12-2-4-1-5-6-9-10-11-7-,1,10,0,30,27.0,30,0,30,0,10,0
20190123,6,1200,3,GOOD,1-9-6-11-2-8-5-7-3-10-4-12-,1,0,0,30,14.5,30,0,30,0,10,0
20190123,7,1800,3,GOOD,12-2-9-4-10-1-8-5-6-7-3-11-,1,10,0,30,44.0,30,0,30,0,10,0
20190123,8,1650,3,GOOD,1-6-3-7-8-10-4-5-9-12-2-11-,2,10,0,30,31.0,30,0,30,28.0,10,0
20190130,1,1200,5,GOOD,3-9-1-2-10-5-7-4-6-11-8-12-,2,0,0,30,40.5,30,0,30,69.5,10,0
20190130,2,1200,4,GOOD,5-12-1-11-2-7-8-3-4-9-6-10-,1,10,0,30,19.0,30,0,30,0,10,0
20190130,3,1650,4,GOOD,4-2-1-6-9-5-3-8-7-10-,2,0,0,30,30.5,30,0,30,27.0,10,0
20190130,4,1200,4,GOOD,3-9-2-7-5-6-4-1-10-12-8-11-,2,10,0,30,33.0,30,0,30,39.0,10,0
20190130,5,1650,3,GOOD,6-1-12-9-7-5-3-4-8-10-11-2-,1,10,0,30,18.0,30,0,30,0,10,0
20190130,6,1800,2,GOOD,1-4-5-6-9-2-3-8-7-,1,10,0,30,11.5,30,0,30,0,10,0
20190130,7,1000,3,GOOD,9-5-4-1-12-6-11-10-8-3-7-2-,0,20,0,30,0,30,0,30,0,10,0
20190130,8,1200,2,GOOD,1-3-4-9-8-2-5-10-7-6-11-,2,10,0,30,32.5,30,0,30,24.5,10,0
20190202,1,1000,5,GOOD,3-2-9-1-6-10-5-4-7-8-,2,10,0,30,58.5,30,0,30,104.5,10,0
20190202,2,1800,5,GOOD,12-6-10-4-8-2-13-1-11-5-3-7-9-,0,10,0,30,0,30,0,30,0,10,0
20190202,3,1000,4,GOOD,10-7-5-1-3-9-13-11-2-4-8-12-6-14-,0,0,0,30,0,30,0,30,0,10,0
20190202,4,1200,4,GOOD,2-7-3-9-4-8-5-6-11-10-1-,2,10,64.0,30,77.0,30,0,30,132.0,10,0
20190202,5,1400,4,GOOD,10-2-4-7-11-12-3-1-9-5-6-14-8-13-,1,0,0,30,13.0,30,0,30,0,10,0
20190202,6,1650,4,GOOD,1-3-6-7-4-10-12-8-9-5-11-2-,2,10,0,30,41.0,30,0,30,59.0,10,0
20190202,7,1200,3,GOOD,1-4-10-3-2-8-5-6-11-9-7-12-,1,10,0,30,10.1,30,0,30,0,10,0
20190202,9,1800,3,GOOD,5-1-9-7-8-3-4-2-11-10-6-,1,20,0,30,25.0,30,0,30,0,10,0
20190202,10,1600,2,GOOD,2-4-8-7-5-3-13-1-11-10-12-6-9-,1,10,106.5,30,27.0,30,0,30,0,10,0
20190207,1,1800,4,GOOD,1-6-7-9-4-5-8-2-3-,0,10,0,30,0,30,0,30,0,0,0
20190207,2,1600,5,GOOD,8-5-4-7-3-1-2-10-9-6-11-,0,20,0,30,0,30,0,30,0,0,0
20190207,3,1400,5,GOOD,6-1-3-5-4-7-8-9-11-2-10-12-,0,20,0,30,0,30,0,30,0,0,0
20190207,4,1200,4,GOOD,5-1-3-2-4-9-11-6-8-12-10-7-,0,0,0,30,0,30,0,30,0,0,0
20190207,5,1200,4,GOOD,1-9-2-7-4-3-8-11-10-12-5-6-,0,10,0,30,0,30,0,30,0,0,0
20190207,6,1400,4,GOOD,3-5-1-6-4-2-7-10-9-12-13-8-14-11-,0,20,0,30,0,30,0,30,0,0,0
20190207,7,1200,3,GOOD,3-5-1-4-7-2-6-11-9-8-12-10-,0,20,0,30,0,30,0,30,0,0,0
20190207,8,1400,1,GOOD,3-1-5-2-4-6-,0,10,0,30,0,30,0,30,0,0,0
20190207,9,1200,3,GOOD,1-4-10-7-9-2-3-6-8-5-,0,20,0,30,0,30,0,30,0,0,0
20190207,10,1400,3,GOOD,2-7-6-4-1-3-8-14-12-5-13-10-11-9-,0,10,0,30,0,30,0,30,0,0,0
20190207,11,1600,3,GOOD,1-14-5-6-13-3-9-8-2-7-11-4-12-10-,0,20,null,30,0,30,0,30,0,0,0
